scenario_name,months_since_origination,product,expected_loss_month,expected_defaults_count_month
severe_stress,1,mortgage,18000.000000000007,0.3840000000000001
severe_stress,1,small_business,141750.00000000006,6.300000000000003
severe_stress,1,vehicle,677250.0000000002,112.00000000000004
severe_stress,2,mortgage,9000.000000000004,0.19200000000000006
severe_stress,2,small_business,70875.00000000003,3.1500000000000017
severe_stress,2,vehicle,338625.0000000001,56.00000000000002
severe_stress,3,mortgage,36000.000000000015,0.7680000000000002
severe_stress,3,small_business,283500.0000000001,12.600000000000007
severe_stress,3,vehicle,1354500.0000000005,224.00000000000009
severe_stress,4,mortgage,18000.000000000007,0.3840000000000001
severe_stress,4,small_business,141750.00000000006,6.300000000000003
severe_stress,4,vehicle,677250.0000000002,112.00000000000004
severe_stress,5,mortgage,27000.00000000001,0.5760000000000002
severe_stress,5,small_business,212625.0000000001,9.450000000000005
severe_stress,5,vehicle,1015875.0000000005,168.00000000000006
severe_stress,6,mortgage,13500.000000000005,0.2880000000000001
severe_stress,6,small_business,106312.50000000004,4.725000000000002
severe_stress,6,vehicle,507937.50000000023,84.00000000000003
severe_stress,7,mortgage,27000.00000000001,0.5760000000000002
severe_stress,7,small_business,212625.0000000001,9.450000000000005
severe_stress,7,vehicle,1015875.0000000005,168.00000000000006
severe_stress,8,mortgage,13500.000000000005,0.2880000000000001
severe_stress,8,small_business,106312.50000000004,4.725000000000002
severe_stress,8,vehicle,507937.50000000023,84.00000000000003
severe_stress,9,mortgage,13500.000000000005,0.2880000000000001
severe_stress,9,small_business,106312.50000000004,4.725000000000002
severe_stress,9,vehicle,507937.50000000023,84.00000000000003
severe_stress,10,mortgage,6750.000000000003,0.14400000000000004
severe_stress,10,small_business,53156.25000000002,2.362500000000001
severe_stress,10,vehicle,253968.75000000012,42.000000000000014
severe_stress,11,mortgage,13500.000000000005,0.2880000000000001
severe_stress,11,small_business,106312.50000000004,4.725000000000002
severe_stress,11,vehicle,507937.50000000023,84.00000000000003
severe_stress,12,mortgage,6750.000000000003,0.14400000000000004
severe_stress,12,small_business,53156.25000000002,2.362500000000001
severe_stress,12,vehicle,253968.75000000012,42.000000000000014
severe_stress,13,mortgage,13500.000000000005,0.2880000000000001
severe_stress,13,small_business,106312.50000000004,4.725000000000002
severe_stress,13,vehicle,507937.50000000023,84.00000000000003
severe_stress,14,mortgage,6750.000000000003,0.14400000000000004
severe_stress,14,small_business,53156.25000000002,2.362500000000001
severe_stress,14,vehicle,253968.75000000012,42.000000000000014
severe_stress,15,mortgage,13500.000000000005,0.2880000000000001
severe_stress,15,small_business,106312.50000000004,4.725000000000002
severe_stress,15,vehicle,507937.50000000023,84.00000000000003
severe_stress,16,mortgage,6750.000000000003,0.14400000000000004
severe_stress,16,small_business,53156.25000000002,2.362500000000001
severe_stress,16,vehicle,253968.75000000012,42.000000000000014
severe_stress,17,mortgage,4500.000000000002,0.09600000000000003
severe_stress,17,small_business,35437.500000000015,1.5750000000000008
severe_stress,17,vehicle,169312.50000000006,28.00000000000001
severe_stress,18,mortgage,2250.000000000001,0.048000000000000015
severe_stress,18,small_business,17718.750000000007,0.7875000000000004
severe_stress,18,vehicle,84656.25000000003,14.000000000000005
severe_stress,19,mortgage,4500.000000000002,0.09600000000000003
severe_stress,19,small_business,35437.500000000015,1.5750000000000008
severe_stress,19,vehicle,169312.50000000006,28.00000000000001
severe_stress,20,mortgage,2250.000000000001,0.048000000000000015
severe_stress,20,small_business,17718.750000000007,0.7875000000000004
severe_stress,20,vehicle,84656.25000000003,14.000000000000005
severe_stress,21,mortgage,4500.000000000002,0.09600000000000003
severe_stress,21,small_business,35437.500000000015,1.5750000000000008
severe_stress,21,vehicle,169312.50000000006,28.00000000000001
severe_stress,22,mortgage,2250.000000000001,0.048000000000000015
severe_stress,22,small_business,17718.750000000007,0.7875000000000004
severe_stress,22,vehicle,84656.25000000003,14.000000000000005
severe_stress,23,mortgage,4500.000000000002,0.09600000000000003
severe_stress,23,small_business,35437.500000000015,1.5750000000000008
severe_stress,23,vehicle,169312.50000000006,28.00000000000001
severe_stress,24,mortgage,2250.000000000001,0.048000000000000015
severe_stress,24,small_business,17718.750000000007,0.7875000000000004
severe_stress,24,vehicle,84656.25000000003,14.000000000000005
